experiment_id,timestamp,seed,parameter,parameter_value,number_of_users,strategy,total_bandwidth,total_allocated,utilization_percentage,jain_fairness_index,average_utility,latency_ms,jitter_ms,computational_time,data_source
sensitivity_42_200_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.949827,42,w_throughput,2.0,200,max_min_fairness,100.0,100.0,100.0,1.0,0.739508,16.95,1.13,0.000324,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.950776,43,w_throughput,2.0,200,max_min_fairness,100.0,100.0,100.0,1.0,0.724642,8.54,4.48,0.000315,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.951703,44,w_throughput,2.0,200,max_min_fairness,100.0,100.0,100.0,1.0,0.746348,13.72,3.71,0.000308,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.952623,45,w_throughput,2.0,200,max_min_fairness,100.0,100.0,100.0,1.0,0.76634,11.81,3.44,0.000289,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.953512,46,w_throughput,2.0,200,max_min_fairness,100.0,100.0,100.0,1.0,0.735774,20.44,3.0,0.000287,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.954370,42,w_throughput,2.0,200,alpha_fair,100.0,100.0,100.0,0.7909,0.716229,16.95,1.13,0.000281,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.955201,43,w_throughput,2.0,200,alpha_fair,100.0,100.0,100.0,0.7785,0.704789,8.54,4.48,0.000281,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.956122,44,w_throughput,2.0,200,alpha_fair,100.0,100.0,100.0,0.8003,0.720575,13.72,3.71,0.000358,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.957283,45,w_throughput,2.0,200,alpha_fair,100.0,100.0,100.0,0.8309,0.742367,11.81,3.44,0.000363,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.958456,46,w_throughput,2.0,200,alpha_fair,100.0,100.0,100.0,0.791,0.709637,20.44,3.0,0.000389,SIMULATION
sensitivity_42_200_game_theory_w_throughput_2.0_42,2026-09-01T11:49:25.002791,42,w_throughput,2.0,200,game_theory,100.0,100.0,100.0,0.3115,0.497829,16.95,1.13,0.000277,SIMULATION
sensitivity_42_200_game_theory_w_throughput_2.0_43,2026-09-01T11:49:25.048594,43,w_throughput,2.0,200,game_theory,100.0,100.0,100.0,0.3247,0.496098,8.54,4.48,0.000235,SIMULATION
sensitivity_42_200_game_theory_w_throughput_2.0_44,2026-09-01T11:49:25.097574,44,w_throughput,2.0,200,game_theory,100.0,100.0,100.0,0.304,0.496807,13.72,3.71,0.000237,SIMULATION
sensitivity_42_200_game_theory_w_throughput_2.0_45,2026-09-01T11:49:25.146300,45,w_throughput,2.0,200,game_theory,100.0,100.0,100.0,0.3125,0.50167,11.81,3.44,0.000257,SIMULATION
sensitivity_42_200_game_theory_w_throughput_2.0_46,2026-09-01T11:49:25.188442,46,w_throughput,2.0,200,game_theory,100.0,100.0,100.0,0.3205,0.485683,20.44,3.0,0.000266,SIMULATION
sensitivity_42_373_equal_w_throughput_2.0_42,2026-09-01T11:49:25.190880,42,w_throughput,2.0,373,equal,100.0,100.0,100.0,1.0,0.448169,16.95,1.13,0.000835,SIMULATION
sensitivity_42_373_equal_w_throughput_2.0_43,2026-09-01T11:49:25.192697,43,w_throughput,2.0,373,equal,100.0,100.0,100.0,1.0,0.441768,8.54,4.48,0.000588,SIMULATION
sensitivity_42_373_equal_w_throughput_2.0_44,2026-09-01T11:49:25.194333,44,w_throughput,2.0,373,equal,100.0,100.0,100.0,1.0,0.450305,13.72,3.71,0.000561,SIMULATION
sensitivity_42_373_equal_w_throughput_2.0_45,2026-09-01T11:49:25.196024,45,w_throughput,2.0,373,equal,100.0,100.0,100.0,1.0,0.458886,11.81,3.44,0.000579,SIMULATION
sensitivity_42_373_equal_w_throughput_2.0_46,2026-09-01T11:49:25.197695,46,w_throughput,2.0,373,equal,100.0,100.0,100.0,1.0,0.448221,20.44,3.0,0.000579,SIMULATION
sensitivity_42_373_proportional_w_throughput_2.0_42,2026-09-01T11:49:25.199392,42,w_throughput,2.0,373,proportional,100.0,100.0,100.0,0.7991,0.439082,16.95,1.13,0.000579,SIMULATION
sensitivity_42_373_proportional_w_throughput_2.0_43,2026-09-01T11:49:25.201313,43,w_throughput,2.0,373,proportional,100.0,100.0,100.0,0.7838,0.436026,8.54,4.48,0.000606,SIMULATION
sensitivity_42_373_proportional_w_throughput_2.0_44,2026-09-01T11:49:25.203219,44,w_throughput,2.0,373,proportional,100.0,100.0,100.0,0.7901,0.440909,13.72,3.71,0.000736,SIMULATION
sensitivity_42_373_proportional_w_throughput_2.0_45,2026-09-01T11:49:25.205035,45,w_throughput,2.0,373,proportional,100.0,100.0,100.0,0.8172,0.450512,11.81,3.44,0.000631,SIMULATION
sensitivity_42_373_proportional_w_throughput_2.0_46,2026-09-01T11:49:25.207473,46,w_throughput,2.0,373,proportional,100.0,100.0,100.0,0.7982,0.44132,20.44,3.0,0.000709,SIMULATION
sensitivity_42_373_priority_w_throughput_2.0_42,2026-09-01T11:49:25.209601,42,w_throughput,2.0,373,priority,100.0,100.0,100.0,0.9411,0.45921,16.95,1.13,0.000623,SIMULATION
sensitivity_42_373_priority_w_throughput_2.0_43,2026-09-01T11:49:25.211414,43,w_throughput,2.0,373,priority,100.0,100.0,100.0,0.9365,0.453201,8.54,4.48,0.000564,SIMULATION
sensitivity_42_373_priority_w_throughput_2.0_44,2026-09-01T11:49:25.213256,44,w_throughput,2.0,373,priority,100.0,100.0,100.0,0.9417,0.460535,13.72,3.71,0.000552,SIMULATION
sensitivity_42_373_priority_w_throughput_2.0_45,2026-09-01T11:49:25.215211,45,w_throughput,2.0,373,priority,100.0,100.0,100.0,0.9473,0.467996,11.81,3.44,0.000607,SIMULATION
sensitivity_42_373_priority_w_throughput_2.0_46,2026-09-01T11:49:25.217196,46,w_throughput,2.0,373,priority,100.0,100.0,100.0,0.9422,0.45811,20.44,3.0,0.000592,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:25.218996,42,w_throughput,2.0,373,max_min_fairness,100.0,100.0,100.0,1.0,0.448169,16.95,1.13,0.00058,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:25.220783,43,w_throughput,2.0,373,max_min_fairness,100.0,100.0,100.0,1.0,0.441768,8.54,4.48,0.000583,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:25.222733,44,w_throughput,2.0,373,max_min_fairness,100.0,100.0,100.0,1.0,0.450305,13.72,3.71,0.000713,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:25.225027,45,w_throughput,2.0,373,max_min_fairness,100.0,100.0,100.0,1.0,0.458886,11.81,3.44,0.000725,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:25.226830,46,w_throughput,2.0,373,max_min_fairness,100.0,100.0,100.0,1.0,0.448221,20.44,3.0,0.000573,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:25.228555,42,w_throughput,2.0,373,alpha_fair,100.0,100.0,100.0,0.7991,0.439082,16.95,1.13,0.000586,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:25.230267,43,w_throughput,2.0,373,alpha_fair,100.0,100.0,100.0,0.7838,0.436026,8.54,4.48,0.000583,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:25.231989,44,w_throughput,2.0,373,alpha_fair,100.0,100.0,100.0,0.7901,0.440909,13.72,3.71,0.000582,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:25.233717,45,w_throughput,2.0,373,alpha_fair,100.0,100.0,100.0,0.8172,0.450512,11.81,3.44,0.000583,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:25.235436,46,w_throughput,2.0,373,alpha_fair,100.0,100.0,100.0,0.7982,0.44132,20.44,3.0,0.000585,SIMULATION
sensitivity_42_373_game_theory_w_throughput_2.0_42,2026-09-01T11:49:25.377678,42,w_throughput,2.0,373,game_theory,100.0,100.0,100.0,0.167,0.266932,16.95,1.13,0.000346,SIMULATION
sensitivity_42_373_game_theory_w_throughput_2.0_43,2026-09-01T11:49:25.516876,43,w_throughput,2.0,373,game_theory,100.0,100.0,100.0,0.1741,0.266004,8.54,4.48,0.000354,SIMULATION
sensitivity_42_373_game_theory_w_throughput_2.0_44,2026-09-01T11:49:25.653385,44,w_throughput,2.0,373,game_theory,100.0,100.0,100.0,0.163,0.266385,13.72,3.71,0.000322,SIMULATION
sensitivity_42_373_game_theory_w_throughput_2.0_45,2026-09-01T11:49:25.802060,45,w_throughput,2.0,373,game_theory,100.0,100.0,100.0,0.1676,0.268992,11.81,3.44,0.000319,SIMULATION
sensitivity_42_373_game_theory_w_throughput_2.0_46,2026-09-01T11:49:25.948205,46,w_throughput,2.0,373,game_theory,100.0,100.0,100.0,0.1719,0.26042,20.44,3.0,0.000361,SIMULATION
